experiment_id,num_layers,layer_position,layer_type,fronting_sld,fronting_roughness,backing_sld,backing_roughness,sld,thickness,roughness
s003945,1,1,deposited_layer,2.07e-06,5.48,5.8948e-06,0.0,5.34883e-06,76.87,18.15
s003946,2,1,deposited_layer,0.0,1.54,1.46024e-05,0.0,8.42396e-06,383.92,5.48
s003946,2,2,deposited_layer,0.0,1.54,1.46024e-05,0.0,7.9524e-06,801.53,41.27
s003947,2,1,deposited_layer,3.5e-06,9.85,5.21236e-06,0.0,3.87603e-08,454.58,68.55
s003947,2,2,deposited_layer,3.5e-06,9.85,5.21236e-06,0.0,5.32668e-06,766.68,20.34
s003948,0,0,substrate_interface,3.5e-06,4.79,1.08353e-05,0.0,,,
s003949,2,1,deposited_layer,4.32e-06,6.34,5.58629e-06,0.0,7.40748e-06,409.14,29.48
s003949,2,2,deposited_layer,4.32e-06,6.34,5.58629e-06,0.0,8.30733e-06,357.04,32.73
s003950,2,1,deposited_layer,3.5e-06,9.93,9.11439e-06,0.0,3.64153e-06,144.48,4.75
s003950,2,2,deposited_layer,3.5e-06,9.93,9.11439e-06,0.0,5.93494e-06,1129.23,188.9
s003951,0,0,substrate_interface,3.5e-06,3.51,8.74392e-06,0.0,,,
s003952,2,1,deposited_layer,0.0,1.41,1.24467e-05,0.0,6.05071e-06,944.5,203.81
s003952,2,2,deposited_layer,0.0,1.41,1.24467e-05,0.0,9.89665e-06,479.5,107.68
s003953,2,1,deposited_layer,3.5e-06,9.31,6.56037e-06,0.0,3.48666e-06,514.07,28.95
s003953,2,2,deposited_layer,3.5e-06,9.31,6.56037e-06,0.0,3.64788e-06,857.16,176.53
s003954,2,1,deposited_layer,2.07e-06,2.55,9.26612e-06,0.0,6.72881e-06,227.06,12.43
s003954,2,2,deposited_layer,2.07e-06,2.55,9.26612e-06,0.0,3.92011e-06,631.0,126.73
s003955,2,1,deposited_layer,4.32e-06,7.51,1.11509e-05,0.0,8.04189e-06,563.22,76.63
s003955,2,2,deposited_layer,4.32e-06,7.51,1.11509e-05,0.0,2.08964e-06,380.74,95.13
s003956,2,1,deposited_layer,4.32e-06,2.17,1.31624e-05,0.0,1.35273e-05,80.91,9.11
s003956,2,2,deposited_layer,4.32e-06,2.17,1.31624e-05,0.0,7.62093e-06,711.21,22.9
s003957,1,1,deposited_layer,2.07e-06,2.63,5.34281e-06,0.0,2.99885e-06,807.45,22.4
s003958,1,1,deposited_layer,4.32e-06,6.92,5.78302e-06,0.0,4.31148e-06,858.97,3.21
s003959,2,1,deposited_layer,3.5e-06,2.09,3.87099e-06,0.0,2.72017e-06,903.84,71.69
s003959,2,2,deposited_layer,3.5e-06,2.09,3.87099e-06,0.0,1.31135e-06,170.56,22.84
s003960,0,0,substrate_interface,2.07e-06,1.1,2.58303e-06,0.0,,,
s003961,2,1,deposited_layer,4.32e-06,7.03,3.14574e-08,0.0,1.34817e-05,282.62,28.48
s003961,2,2,deposited_layer,4.32e-06,7.03,3.14574e-08,0.0,1.41509e-05,250.38,4.63
s003962,0,0,substrate_interface,4.32e-06,6.84,1.49355e-05,0.0,,,
s003963,0,0,substrate_interface,0.0,9.85,1.46601e-05,0.0,,,
s003964,0,0,substrate_interface,4.32e-06,7.31,4.11438e-07,0.0,,,
s003965,1,1,deposited_layer,4.32e-06,2.3,1.77795e-07,0.0,3.33516e-07,988.85,21.56
s003966,0,0,substrate_interface,0.0,4.85,9.24795e-06,0.0,,,
s003967,0,0,substrate_interface,3.5e-06,9.27,8.13062e-06,0.0,,,
s003968,2,1,deposited_layer,3.5e-06,2.45,1.48061e-05,0.0,-4.37411e-07,551.88,10.01
s003968,2,2,deposited_layer,3.5e-06,2.45,1.48061e-05,0.0,8.95724e-06,864.57,8.55
s003969,1,1,deposited_layer,3.5e-06,8.16,5.18358e-06,0.0,4.53784e-06,29.77,2.14
s003970,1,1,deposited_layer,3.5e-06,3.22,5.24945e-06,0.0,5.73037e-06,1033.41,99.53
s003971,0,0,substrate_interface,0.0,7.94,3.19864e-06,0.0,,,
s003972,2,1,deposited_layer,3.5e-06,4.84,8.53506e-06,0.0,1.14523e-06,536.08,34.06
s003972,2,2,deposited_layer,3.5e-06,4.84,8.53506e-06,0.0,1.21561e-05,516.04,28.72
s003973,2,1,deposited_layer,0.0,5.63,6.34924e-06,0.0,1.9829e-06,335.56,61.24
s003973,2,2,deposited_layer,0.0,5.63,6.34924e-06,0.0,3.75454e-06,486.94,47.33
s003974,0,0,substrate_interface,0.0,4.1,1.4061e-05,0.0,,,
s003975,2,1,deposited_layer,0.0,5.68,-3.3079e-07,0.0,1.40416e-05,309.8,28.77
s003975,2,2,deposited_layer,0.0,5.68,-3.3079e-07,0.0,5.57005e-06,99.71,7.72
s003976,1,1,deposited_layer,0.0,5.25,2.8711e-06,0.0,4.4406e-06,637.53,99.74
s003977,0,0,substrate_interface,2.07e-06,2.83,1.00477e-05,0.0,,,
s003978,2,1,deposited_layer,0.0,2.14,8.62759e-07,0.0,1.10126e-05,415.96,50.35
s003978,2,2,deposited_layer,0.0,2.14,8.62759e-07,0.0,5.39705e-06,1032.07,127.84
s003979,0,0,substrate_interface,0.0,3.71,-7.32138e-08,0.0,,,
s003980,1,1,deposited_layer,3.5e-06,7.1,2.64997e-06,0.0,1.13312e-05,933.75,7.02
s003981,1,1,deposited_layer,4.32e-06,8.04,-4.77301e-07,0.0,4.71637e-06,1461.96,170.94
s003982,1,1,deposited_layer,4.32e-06,8.78,1.17178e-06,0.0,1.21144e-05,598.85,38.97
s003983,2,1,deposited_layer,3.5e-06,9.96,8.4421e-06,0.0,-2.94046e-07,502.1,121.0
s003983,2,2,deposited_layer,3.5e-06,9.96,8.4421e-06,0.0,3.98579e-06,750.07,63.52
s003984,0,0,substrate_interface,4.32e-06,9.59,3.10709e-06,0.0,,,
s003985,1,1,deposited_layer,4.32e-06,7.03,3.11888e-06,0.0,8.96593e-06,922.74,167.32
s003986,1,1,deposited_layer,4.32e-06,2.28,1.046e-05,0.0,1.26357e-05,1431.82,263.04
s003987,1,1,deposited_layer,4.32e-06,1.1,1.3232e-05,0.0,4.59637e-06,2.73,0.87
s003988,1,1,deposited_layer,0.0,2.18,4.41805e-06,0.0,2.49324e-06,1072.79,34.37
s003989,1,1,deposited_layer,3.5e-06,4.31,5.97233e-06,0.0,2.32728e-06,335.43,77.34
s003990,1,1,deposited_layer,2.07e-06,2.9,3.05097e-06,0.0,1.06776e-05,317.67,33.03
s003991,0,0,substrate_interface,4.32e-06,2.69,2.45397e-06,0.0,,,
s003992,1,1,deposited_layer,2.07e-06,2.33,1.46108e-05,0.0,1.4416e-05,46.08,9.18
s003993,2,1,deposited_layer,0.0,7.51,1.16139e-05,0.0,1.38087e-05,943.98,143.52
s003993,2,2,deposited_layer,0.0,7.51,1.16139e-05,0.0,1.38454e-05,313.75,68.32
s003994,1,1,deposited_layer,2.07e-06,9.04,6.9839e-06,0.0,1.44244e-05,69.19,15.22
s003995,2,1,deposited_layer,3.5e-06,7.34,2.20229e-06,0.0,1.22003e-05,896.39,214.07
s003995,2,2,deposited_layer,3.5e-06,7.34,2.20229e-06,0.0,1.11863e-05,478.79,86.72
s003996,2,1,deposited_layer,4.32e-06,2.23,7.57824e-06,0.0,1.38274e-05,714.75,5.63
s003996,2,2,deposited_layer,4.32e-06,2.23,7.57824e-06,0.0,9.83529e-07,127.51,30.27
s003997,0,0,substrate_interface,0.0,4.12,1.68534e-06,0.0,,,
s003998,1,1,deposited_layer,0.0,5.68,5.69645e-06,0.0,1.08223e-05,343.26,30.54
s003999,0,0,substrate_interface,4.32e-06,9.29,1.19083e-05,0.0,,,
s004000,2,1,deposited_layer,2.07e-06,1.25,1.94278e-06,0.0,3.1702e-06,642.76,37.47
s004000,2,2,deposited_layer,2.07e-06,1.25,1.94278e-06,0.0,-1.45846e-07,761.49,174.69
s004001,2,1,deposited_layer,0.0,7.56,1.28933e-05,0.0,2.02413e-06,56.52,9.62
s004001,2,2,deposited_layer,0.0,7.56,1.28933e-05,0.0,2.0441e-07,757.48,182.2
s004002,0,0,substrate_interface,2.07e-06,5.13,1.89425e-06,0.0,,,
s004003,1,1,deposited_layer,2.07e-06,2.81,1.68403e-06,0.0,7.54456e-06,530.12,67.74
s004004,1,1,deposited_layer,4.32e-06,6.74,7.50305e-06,0.0,1.1278e-05,381.36,55.6
s004005,1,1,deposited_layer,4.32e-06,5.41,2.35709e-06,0.0,4.19722e-06,1088.74,21.2
s004006,1,1,deposited_layer,2.07e-06,5.82,1.07619e-05,0.0,6.80629e-06,1318.53,225.83
s004007,1,1,deposited_layer,4.32e-06,1.03,7.76898e-06,0.0,8.57714e-06,37.26,5.58
s004008,1,1,deposited_layer,4.32e-06,3.94,1.23417e-05,0.0,4.05932e-06,331.53,21.93
s004009,0,0,substrate_interface,0.0,6.41,1.38477e-05,0.0,,,
s004010,0,0,substrate_interface,3.5e-06,6.11,7.10576e-06,0.0,,,
s004011,1,1,deposited_layer,3.5e-06,1.6,2.12381e-08,0.0,1.05858e-05,1136.53,251.6
s004012,0,0,substrate_interface,0.0,9.72,3.17619e-06,0.0,,,
s004013,0,0,substrate_interface,0.0,5.67,7.48237e-06,0.0,,,
s004014,0,0,substrate_interface,3.5e-06,7.18,1.84965e-06,0.0,,,
s004015,1,1,deposited_layer,2.07e-06,7.86,1.42254e-05,0.0,3.92716e-06,1404.88,318.94
s004016,0,0,substrate_interface,3.5e-06,3.68,-6.17257e-08,0.0,,,
s004017,2,1,deposited_layer,3.5e-06,5.64,1.42203e-05,0.0,4.34855e-06,275.8,42.87
s004017,2,2,deposited_layer,3.5e-06,5.64,1.42203e-05,0.0,8.6599e-06,192.54,42.22
s004018,1,1,deposited_layer,3.5e-06,7.71,7.06574e-06,0.0,7.32911e-06,791.11,85.3
s004019,0,0,substrate_interface,4.32e-06,5.61,9.0015e-06,0.0,,,
s004020,0,0,substrate_interface,4.32e-06,8.14,2.04514e-06,0.0,,,
s004021,1,1,deposited_layer,2.07e-06,6.06,8.31382e-08,0.0,2.71034e-06,1379.69,238.55
s004022,0,0,substrate_interface,2.07e-06,6.09,7.63022e-06,0.0,,,
s004023,1,1,deposited_layer,3.5e-06,9.01,1.10541e-05,0.0,9.89511e-06,140.81,11.73
s004024,0,0,substrate_interface,3.5e-06,4.34,8.51393e-06,0.0,,,
s004025,1,1,deposited_layer,0.0,8.25,1.46391e-05,0.0,8.05141e-06,1469.8,327.18
s004026,1,1,deposited_layer,3.5e-06,1.83,1.18291e-05,0.0,9.61206e-06,152.75,12.67
s004027,0,0,substrate_interface,4.32e-06,8.22,8.01454e-06,0.0,,,
s004028,1,1,deposited_layer,4.32e-06,3.8,1.39529e-05,0.0,1.06302e-05,805.11,120.02
s004029,0,0,substrate_interface,4.32e-06,6.98,2.82317e-06,0.0,,,
s004030,2,1,deposited_layer,0.0,6.03,1.33227e-05,0.0,3.27843e-06,106.95,13.37
s004030,2,2,deposited_layer,0.0,6.03,1.33227e-05,0.0,1.18134e-05,1098.63,234.58
s004031,0,0,substrate_interface,0.0,4.34,-2.74595e-07,0.0,,,
s004032,1,1,deposited_layer,3.5e-06,8.53,3.42858e-06,0.0,-1.74526e-07,1142.63,280.31
s004033,2,1,deposited_layer,2.07e-06,9.54,3.26304e-06,0.0,7.99281e-06,190.2,31.21
s004033,2,2,deposited_layer,2.07e-06,9.54,3.26304e-06,0.0,1.27276e-05,105.93,18.81
s004034,2,1,deposited_layer,0.0,4.86,1.35058e-05,0.0,1.16359e-05,731.9,135.31
s004034,2,2,deposited_layer,0.0,4.86,1.35058e-05,0.0,5.76277e-07,545.15,77.29
s004035,2,1,deposited_layer,0.0,1.53,1.24167e-05,0.0,1.23407e-05,752.8,120.47
s004035,2,2,deposited_layer,0.0,1.53,1.24167e-05,0.0,3.80906e-06,301.04,9.5
s004036,0,0,substrate_interface,3.5e-06,5.0,3.28892e-06,0.0,,,
s004037,2,1,deposited_layer,2.07e-06,5.14,1.22404e-05,0.0,1.32408e-05,201.52,18.55
s004037,2,2,deposited_layer,2.07e-06,5.14,1.22404e-05,0.0,-1.77284e-07,275.05,60.91
s004038,0,0,substrate_interface,0.0,2.99,3.40782e-06,0.0,,,
s004039,2,1,deposited_layer,0.0,9.18,2.8793e-07,0.0,9.02226e-06,561.8,103.47
s004039,2,2,deposited_layer,0.0,9.18,2.8793e-07,0.0,9.47919e-06,687.92,131.31
s004040,1,1,deposited_layer,0.0,7.05,1.22684e-05,0.0,9.88964e-06,347.43,78.99
s004041,1,1,deposited_layer,2.07e-06,6.33,5.61947e-06,0.0,5.84362e-06,427.16,50.65
s004042,2,1,deposited_layer,4.32e-06,5.66,7.74654e-06,0.0,6.13628e-06,975.3,95.38
s004042,2,2,deposited_layer,4.32e-06,5.66,7.74654e-06,0.0,7.83102e-06,328.43,64.04
s004043,1,1,deposited_layer,2.07e-06,9.44,1.06192e-05,0.0,5.4162e-06,363.34,43.29
s004044,1,1,deposited_layer,4.32e-06,3.23,1.40772e-05,0.0,5.81394e-06,330.32,48.63
s004045,2,1,deposited_layer,4.32e-06,1.14,9.86974e-06,0.0,4.92573e-06,462.85,72.97
s004045,2,2,deposited_layer,4.32e-06,1.14,9.86974e-06,0.0,2.21691e-06,556.39,29.52
s004046,2,1,deposited_layer,4.32e-06,6.48,1.19286e-05,0.0,1.00734e-05,206.2,27.66
s004046,2,2,deposited_layer,4.32e-06,6.48,1.19286e-05,0.0,1.26338e-05,1078.19,23.77
s004047,1,1,deposited_layer,2.07e-06,9.96,4.20209e-06,0.0,1.37051e-05,980.25,58.89
s004048,1,1,deposited_layer,2.07e-06,3.58,1.08155e-05,0.0,6.99148e-06,1439.82,196.6
s004049,2,1,deposited_layer,0.0,8.28,9.83968e-06,0.0,1.47694e-05,523.85,129.83
s004049,2,2,deposited_layer,0.0,8.28,9.83968e-06,0.0,1.53828e-06,856.01,63.05
s004050,0,0,substrate_interface,4.32e-06,3.93,1.43048e-05,0.0,,,
s004051,1,1,deposited_layer,2.07e-06,9.94,9.02836e-06,0.0,1.46486e-05,839.78,58.74
s004052,2,1,deposited_layer,2.07e-06,9.53,1.11321e-05,0.0,3.70953e-06,119.19,14.35
s004052,2,2,deposited_layer,2.07e-06,9.53,1.11321e-05,0.0,9.76504e-06,1064.27,162.29
s004053,2,1,deposited_layer,3.5e-06,8.4,1.33121e-05,0.0,1.10787e-05,327.97,1.69
s004053,2,2,deposited_layer,3.5e-06,8.4,1.33121e-05,0.0,5.92956e-06,297.42,42.11
s004054,0,0,substrate_interface,2.07e-06,4.29,8.68001e-06,0.0,,,
s004055,0,0,substrate_interface,3.5e-06,6.86,2.03564e-06,0.0,,,
s004056,2,1,deposited_layer,2.07e-06,6.91,2.54003e-06,0.0,1.30536e-05,433.8,51.85
s004056,2,2,deposited_layer,2.07e-06,6.91,2.54003e-06,0.0,2.30273e-06,1005.81,61.22
s004057,1,1,deposited_layer,0.0,1.54,3.13605e-06,0.0,6.3391e-06,49.02,4.69
s004058,1,1,deposited_layer,3.5e-06,5.33,1.05686e-05,0.0,1.74105e-06,617.52,74.9
s004059,1,1,deposited_layer,3.5e-06,5.97,8.8519e-06,0.0,2.6841e-06,66.69,13.25
s004060,2,1,deposited_layer,0.0,5.57,9.56587e-06,0.0,6.30503e-06,759.73,26.85
s004060,2,2,deposited_layer,0.0,5.57,9.56587e-06,0.0,1.46097e-05,556.98,125.93
s004061,1,1,deposited_layer,0.0,9.91,4.87995e-06,0.0,1.28268e-05,1077.36,9.94
s004062,2,1,deposited_layer,4.32e-06,9.96,4.09191e-06,0.0,4.38736e-06,197.62,9.35
s004062,2,2,deposited_layer,4.32e-06,9.96,4.09191e-06,0.0,9.42734e-06,576.36,60.82
s004063,1,1,deposited_layer,4.32e-06,3.45,8.40309e-07,0.0,1.27415e-05,510.01,56.49
s004064,1,1,deposited_layer,0.0,2.85,4.00891e-06,0.0,1.25137e-05,1375.96,335.5
s004065,0,0,substrate_interface,4.32e-06,7.46,-5.67934e-08,0.0,,,
s004066,2,1,deposited_layer,0.0,5.21,1.08979e-05,0.0,1.06326e-05,322.15,25.7
s004066,2,2,deposited_layer,0.0,5.21,1.08979e-05,0.0,4.97279e-06,338.93,4.32
s004067,2,1,deposited_layer,4.32e-06,1.05,1.07562e-05,0.0,7.58327e-06,134.5,24.94
s004067,2,2,deposited_layer,4.32e-06,1.05,1.07562e-05,0.0,1.045e-05,51.07,6.49
s004068,2,1,deposited_layer,2.07e-06,5.08,6.43851e-06,0.0,1.049e-05,882.11,169.6
s004068,2,2,deposited_layer,2.07e-06,5.08,6.43851e-06,0.0,2.84935e-06,516.69,32.93
s004069,1,1,deposited_layer,3.5e-06,4.76,2.25245e-06,0.0,8.7913e-06,732.29,177.85
s004070,2,1,deposited_layer,0.0,8.01,5.89431e-07,0.0,1.37533e-05,932.55,136.66
s004070,2,2,deposited_layer,0.0,8.01,5.89431e-07,0.0,2.1015e-06,372.04,45.83
s004071,2,1,deposited_layer,2.07e-06,1.99,5.17865e-06,0.0,4.01121e-06,899.28,167.59
s004071,2,2,deposited_layer,2.07e-06,1.99,5.17865e-06,0.0,6.18719e-06,470.31,104.25
s004072,1,1,deposited_layer,0.0,8.85,6.21181e-06,0.0,2.15129e-06,651.42,86.12
s004073,0,0,substrate_interface,2.07e-06,6.51,1.07398e-05,0.0,,,
s004074,0,0,substrate_interface,4.32e-06,1.56,2.68021e-06,0.0,,,
s004075,1,1,deposited_layer,3.5e-06,3.4,1.02056e-06,0.0,1.07048e-05,736.85,100.03
s004076,0,0,substrate_interface,4.32e-06,8.81,1.29433e-06,0.0,,,
s004077,2,1,deposited_layer,0.0,4.85,1.16194e-05,0.0,3.56463e-06,620.63,132.03
s004077,2,2,deposited_layer,0.0,4.85,1.16194e-05,0.0,4.62505e-06,639.06,62.21
s004078,0,0,substrate_interface,0.0,5.35,7.31382e-06,0.0,,,
s004079,1,1,deposited_layer,0.0,3.94,3.77958e-06,0.0,3.68054e-06,1169.44,89.03
s004080,0,0,substrate_interface,2.07e-06,4.94,5.91187e-06,0.0,,,
s004081,2,1,deposited_layer,2.07e-06,8.8,6.97337e-06,0.0,1.05153e-05,811.93,31.71
s004081,2,2,deposited_layer,2.07e-06,8.8,6.97337e-06,0.0,5.50841e-06,101.28,6.21
s004082,2,1,deposited_layer,0.0,7.08,1.76646e-06,0.0,1.20201e-05,81.19,5.44
s004082,2,2,deposited_layer,0.0,7.08,1.76646e-06,0.0,3.89418e-06,454.95,51.01
s004083,2,1,deposited_layer,4.32e-06,5.03,1.42165e-05,0.0,2.84594e-06,909.02,206.21
s004083,2,2,deposited_layer,4.32e-06,5.03,1.42165e-05,0.0,3.66103e-06,586.83,60.33
s004084,1,1,deposited_layer,3.5e-06,3.88,9.86069e-06,0.0,1.25696e-06,1073.71,156.76
s004085,2,1,deposited_layer,3.5e-06,7.86,1.0724e-05,0.0,1.22718e-05,734.3,88.64
s004085,2,2,deposited_layer,3.5e-06,7.86,1.0724e-05,0.0,8.17308e-06,469.51,103.12
s004086,2,1,deposited_layer,4.32e-06,1.3,4.07431e-07,0.0,3.54269e-06,807.72,157.93
s004086,2,2,deposited_layer,4.32e-06,1.3,4.07431e-07,0.0,8.98388e-07,354.39,18.57
s004087,2,1,deposited_layer,4.32e-06,7.3,6.89334e-06,0.0,1.39749e-05,781.91,2.11
s004087,2,2,deposited_layer,4.32e-06,7.3,6.89334e-06,0.0,5.56612e-06,567.06,116.69
s004088,0,0,substrate_interface,2.07e-06,2.78,3.04869e-06,0.0,,,
s004089,0,0,substrate_interface,2.07e-06,5.07,8.83715e-06,0.0,,,
s004090,0,0,substrate_interface,4.32e-06,3.38,1.03648e-05,0.0,,,
s004091,1,1,deposited_layer,0.0,1.86,1.08653e-06,0.0,3.07144e-06,853.1,33.02
s004092,2,1,deposited_layer,2.07e-06,8.62,9.86885e-06,0.0,5.26837e-06,874.96,92.5
s004092,2,2,deposited_layer,2.07e-06,8.62,9.86885e-06,0.0,2.25903e-07,300.0,21.02
s004093,1,1,deposited_layer,0.0,3.99,5.29345e-06,0.0,6.21063e-07,429.02,38.88
s004094,0,0,substrate_interface,2.07e-06,5.38,1.87572e-06,0.0,,,
s004095,1,1,deposited_layer,3.5e-06,4.36,1.709e-06,0.0,3.65658e-06,10.35,2.07
s004096,2,1,deposited_layer,0.0,9.08,1.74405e-06,0.0,8.57103e-06,564.87,129.24
s004096,2,2,deposited_layer,0.0,9.08,1.74405e-06,0.0,1.21484e-05,621.09,42.03
s004097,0,0,substrate_interface,3.5e-06,5.47,4.23142e-06,0.0,,,
s004098,0,0,substrate_interface,4.32e-06,5.51,1.47558e-05,0.0,,,
s004099,1,1,deposited_layer,2.07e-06,5.19,7.8787e-06,0.0,8.70101e-06,235.3,11.63
s004100,0,0,substrate_interface,0.0,1.64,1.41907e-05,0.0,,,
s004101,1,1,deposited_layer,3.5e-06,7.97,4.0541e-06,0.0,1.01117e-05,334.09,29.9
s004102,0,0,substrate_interface,4.32e-06,9.84,1.41434e-05,0.0,,,
s004103,2,1,deposited_layer,0.0,4.57,1.00243e-05,0.0,1.47736e-05,684.95,83.11
s004103,2,2,deposited_layer,0.0,4.57,1.00243e-05,0.0,1.06002e-05,752.41,119.68
s004104,1,1,deposited_layer,4.32e-06,1.19,1.45798e-05,0.0,1.20365e-05,407.43,100.11
s004105,1,1,deposited_layer,3.5e-06,9.67,5.23884e-06,0.0,3.53755e-06,927.18,224.52
s004106,0,0,substrate_interface,0.0,7.17,1.14389e-05,0.0,,,
s004107,2,1,deposited_layer,2.07e-06,7.33,9.84644e-06,0.0,1.61528e-06,551.88,89.19
s004107,2,2,deposited_layer,2.07e-06,7.33,9.84644e-06,0.0,2.43184e-06,916.49,56.76
s004108,2,1,deposited_layer,3.5e-06,4.99,1.33103e-06,0.0,4.91459e-06,10.69,1.55
s004108,2,2,deposited_layer,3.5e-06,4.99,1.33103e-06,0.0,1.11257e-05,896.01,199.16
s004109,2,1,deposited_layer,4.32e-06,7.49,1.18449e-05,0.0,8.80682e-06,517.18,27.89
s004109,2,2,deposited_layer,4.32e-06,7.49,1.18449e-05,0.0,1.20438e-05,582.8,88.24
s004110,2,1,deposited_layer,4.32e-06,2.9,3.96897e-06,0.0,1.00634e-05,482.98,45.59
s004110,2,2,deposited_layer,4.32e-06,2.9,3.96897e-06,0.0,8.93393e-07,291.37,32.99
s004111,1,1,deposited_layer,2.07e-06,8.47,7.91242e-06,0.0,7.402e-06,46.19,3.21
s004112,2,1,deposited_layer,2.07e-06,3.93,9.79059e-06,0.0,8.14347e-06,298.57,47.68
s004112,2,2,deposited_layer,2.07e-06,3.93,9.79059e-06,0.0,1.48463e-06,439.97,76.45
s004113,2,1,deposited_layer,3.5e-06,8.86,1.20003e-05,0.0,1.43546e-05,265.36,31.96
s004113,2,2,deposited_layer,3.5e-06,8.86,1.20003e-05,0.0,7.14596e-07,767.77,181.88
s004114,2,1,deposited_layer,4.32e-06,3.24,9.47129e-06,0.0,1.49705e-05,19.54,1.99
s004114,2,2,deposited_layer,4.32e-06,3.24,9.47129e-06,0.0,1.32321e-05,667.57,124.74
s004115,2,1,deposited_layer,3.5e-06,7.73,8.75431e-06,0.0,2.89167e-06,617.39,103.28
s004115,2,2,deposited_layer,3.5e-06,7.73,8.75431e-06,0.0,3.31253e-06,839.49,160.97
s004116,2,1,deposited_layer,0.0,7.31,3.70685e-06,0.0,3.74256e-06,127.71,31.27
s004116,2,2,deposited_layer,0.0,7.31,3.70685e-06,0.0,1.17581e-05,238.19,48.6
s004117,0,0,substrate_interface,0.0,7.28,4.12071e-06,0.0,,,
s004118,2,1,deposited_layer,0.0,1.47,9.25098e-06,0.0,-5.1943e-09,733.96,153.59
s004118,2,2,deposited_layer,0.0,1.47,9.25098e-06,0.0,5.85101e-06,313.02,41.8
s004119,0,0,substrate_interface,0.0,5.82,9.26581e-06,0.0,,,
s004120,0,0,substrate_interface,4.32e-06,7.4,1.45157e-05,0.0,,,
s004121,2,1,deposited_layer,3.5e-06,9.98,1.33409e-05,0.0,5.01355e-06,735.21,174.34
s004121,2,2,deposited_layer,3.5e-06,9.98,1.33409e-05,0.0,9.46243e-06,548.26,64.34
s004122,1,1,deposited_layer,4.32e-06,1.52,7.47855e-06,0.0,6.29222e-06,494.6,91.36
s004123,1,1,deposited_layer,3.5e-06,6.86,3.37809e-06,0.0,1.24631e-05,1406.12,91.8
s004124,1,1,deposited_layer,3.5e-06,8.8,1.29542e-05,0.0,7.63753e-06,587.03,73.77
s004125,2,1,deposited_layer,3.5e-06,5.24,1.54976e-06,0.0,1.21638e-05,992.58,66.51
s004125,2,2,deposited_layer,3.5e-06,5.24,1.54976e-06,0.0,1.10196e-05,484.24,8.96
s004126,0,0,substrate_interface,4.32e-06,2.03,1.19379e-05,0.0,,,
s004127,0,0,substrate_interface,3.5e-06,9.36,1.31567e-05,0.0,,,
s004128,2,1,deposited_layer,0.0,3.65,1.83306e-06,0.0,1.20294e-05,51.61,7.41
s004128,2,2,deposited_layer,0.0,3.65,1.83306e-06,0.0,3.08733e-06,832.02,188.57
s004129,2,1,deposited_layer,2.07e-06,5.56,1.03732e-05,0.0,6.65095e-06,472.58,64.78
s004129,2,2,deposited_layer,2.07e-06,5.56,1.03732e-05,0.0,2.90503e-06,155.71,2.26
s004130,0,0,substrate_interface,3.5e-06,3.78,5.73922e-06,0.0,,,
s004131,2,1,deposited_layer,3.5e-06,5.49,9.57287e-06,0.0,5.56444e-06,257.32,29.17
s004131,2,2,deposited_layer,3.5e-06,5.49,9.57287e-06,0.0,4.30983e-06,655.61,63.66
s004132,0,0,substrate_interface,0.0,5.76,1.43233e-05,0.0,,,
s004133,0,0,substrate_interface,3.5e-06,2.83,3.15933e-06,0.0,,,
s004134,2,1,deposited_layer,4.32e-06,3.32,1.11057e-05,0.0,7.55659e-06,563.11,36.31
s004134,2,2,deposited_layer,4.32e-06,3.32,1.11057e-05,0.0,1.08316e-05,382.39,89.28
s004135,0,0,substrate_interface,3.5e-06,4.89,1.02434e-05,0.0,,,
s004136,2,1,deposited_layer,2.07e-06,1.08,1.00851e-05,0.0,5.55773e-06,380.72,82.06
s004136,2,2,deposited_layer,2.07e-06,1.08,1.00851e-05,0.0,1.31378e-05,370.3,63.52
s004137,0,0,substrate_interface,2.07e-06,6.27,9.21975e-06,0.0,,,
s004138,0,0,substrate_interface,4.32e-06,2.8,1.41723e-05,0.0,,,
s004139,2,1,deposited_layer,0.0,9.53,2.77929e-06,0.0,5.03194e-06,329.18,28.98
s004139,2,2,deposited_layer,0.0,9.53,2.77929e-06,0.0,3.17177e-06,770.92,29.43
s004140,2,1,deposited_layer,2.07e-06,7.48,2.30126e-06,0.0,1.32646e-05,509.91,48.57
s004140,2,2,deposited_layer,2.07e-06,7.48,2.30126e-06,0.0,1.04932e-05,773.62,112.93
s004141,1,1,deposited_layer,4.32e-06,8.7,4.95937e-06,0.0,6.96793e-06,1166.17,160.55
s004142,2,1,deposited_layer,0.0,8.01,1.07273e-05,0.0,4.98063e-06,379.11,26.83
s004142,2,2,deposited_layer,0.0,8.01,1.07273e-05,0.0,2.32886e-06,372.56,78.05
s004143,1,1,deposited_layer,0.0,5.92,1.20804e-05,0.0,1.23625e-05,744.83,60.32
s004144,1,1,deposited_layer,2.07e-06,9.88,1.29432e-05,0.0,5.8192e-06,1244.54,174.75
s004145,2,1,deposited_layer,3.5e-06,1.3,1.09204e-05,0.0,1.27101e-05,136.93,13.94
s004145,2,2,deposited_layer,3.5e-06,1.3,1.09204e-05,0.0,1.37519e-05,1169.97,153.36
s004146,2,1,deposited_layer,3.5e-06,3.23,1.42083e-05,0.0,1.32539e-05,256.92,26.38
